p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw
158.501484,69.610078,48.061443,38.079997,60.01605,69.831432,45.972824,75.116574,22.522868,42.883299,88.755866,135.390325,95.908261,198.338276,14.815196,72.456973,59.653692,5.120964,10.835953,2.647597,58.987286,10.433259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.234449,63.033694,43.095673,34.369542,56.584559,69.205041,43.271777,70.781438,20.772208,42.3875,81.339126,125.711471,86.345666,188.407317,12.325485,71.91255,55.517468,4.810391,9.920416,2.052169,54.747012,9.753515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.364038,57.056756,38.536394,31.000589,51.354078,64.017549,38.907211,62.780084,18.721338,39.949255,74.222646,115.616845,76.506035,168.012377,10.218248,66.675966,50.728803,4.429982,9.013094,1.517057,49.192225,8.765395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.743382,52.205784,34.976938,28.130549,44.757732,57.329773,33.524014,53.167217,16.305231,37.004096,67.445073,105.207025,69.193929,141.701451,8.218665,59.584271,45.562877,3.909026,7.671237,1.139071,43.124808,7.651369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.061874,49.189037,33.018379,26.635374,39.455309,52.62873,30.284964,47.456529,13.886311,34.894126,62.895458,95.195032,63.262664,126.241312,6.839394,54.592007,42.602795,3.524811,6.862178,0.920125,36.916564,6.532381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.986735,48.686756,32.930243,26.507108,36.178388,51.367686,28.710242,44.741214,12.316018,34.383007,59.549093,89.454747,59.035562,118.129519,6.026576,53.042095,40.902937,3.438023,6.655299,0.799873,32.893826,5.729944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.631192,47.915263,32.562251,26.065558,34.344189,50.783458,27.485978,42.623704,11.203787,34.002105,57.047378,84.32387,54.578171,112.701459,5.745831,52.343284,38.972852,3.333645,6.446789,0.723707,29.974898,5.315418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.470039,46.543024,31.89933,25.208249,33.045092,52.155971,26.881644,41.634983,10.415565,34.431608,54.961066,79.497332,50.132879,109.023703,5.683174,53.6881,38.937833,3.277303,6.311306,0.647984,27.957672,5.028758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.153687,45.766158,31.638812,24.853935,31.904575,50.767087,25.768691,39.243242,9.174221,33.031685,53.715771,73.385658,45.221143,104.702611,5.507308,53.205366,38.501723,2.9416,5.882388,0.567051,25.150565,4.634328,6.594073,6.858311,2.555427,2.664752,9.496717,4.305311,4.190692,4.027283,7.057269,7.459276,10.616799,3.586094
212.546207,40.05046,28.46369,21.827695,22.8338,47.271087,20.329431,27.969627,5.662191,29.604601,46.091412,53.691988,31.193277,78.405578,3.615276,50.930834,35.482249,2.00227,4.077264,0.377435,16.133696,2.80376,50.311603,55.470477,28.732078,19.635261,60.458874,23.305971,29.976123,21.834298,41.950294,53.427127,83.117993,27.16672
235.238787,37.887263,27.306441,20.524265,20.845979,48.398623,19.526973,26.322444,4.833583,29.605447,43.408247,47.570294,27.457087,74.192352,3.255807,52.557759,35.494265,1.910931,3.869359,0.466856,13.955564,2.347691,121.618366,121.754556,65.808284,43.615012,130.364204,51.018027,68.075465,49.261435,90.532955,109.260581,190.044879,60.020274
247.358722,42.018186,29.659384,22.373439,23.58655,50.628733,21.243207,29.082304,7.269026,30.968852,47.551642,58.767645,40.164753,81.345311,3.683432,54.779123,37.810284,2.024662,4.07759,0.574324,19.093,2.935026,192.010476,174.360833,87.228394,67.663708,206.508583,83.063007,99.520812,82.496458,143.719808,158.416071,277.323425,90.495792
251.223979,45.602673,32.161131,24.110198,23.454756,51.484172,21.300252,29.22861,7.74275,31.610385,49.368722,62.151961,45.172432,79.905487,3.63303,55.574871,38.88941,2.054423,3.989032,0.544441,19.714226,2.950483,224.453775,209.088854,99.195068,80.548562,248.716052,118.42282,128.559142,115.738575,185.814391,191.948407,334.919996,112.382428
257.617416,48.3643,34.296143,25.555985,21.510853,50.931627,20.098795,27.342951,7.196351,31.515808,50.223647,61.594826,46.015729,72.930192,3.164182,54.731486,38.841355,1.969947,3.6386,0.474177,18.300728,2.650418,222.600495,226.283418,106.708162,90.832347,267.857242,151.970448,148.613439,143.078321,218.825454,204.873685,340.249423,121.212199
275.792719,53.294123,37.75725,28.28201,20.233334,47.996816,19.348009,25.778979,7.129322,30.273139,53.800428,64.963743,49.342466,68.412161,2.706897,51.562465,39.385871,1.882511,3.287844,0.428656,17.959217,2.485315,228.909261,240.682818,112.451762,99.241822,262.069685,160.652618,162.146276,144.821408,213.183187,202.126404,398.394354,126.53209
303.137705,59.701073,42.557871,32.248236,20.198547,45.241428,20.045475,26.401729,7.789795,29.126945,62.036417,73.135338,57.07255,68.691348,2.420024,48.338366,43.129966,1.810381,3.056322,0.41219,19.19597,2.512819,230.483234,251.070313,104.304147,87.359371,273.717402,149.532826,170.4568,126.816642,173.708691,184.031432,390.66023,134.391869
329.164787,64.872958,46.624357,35.876884,20.781183,41.878876,21.516994,28.034525,8.784453,27.701855,71.81046,81.806698,65.520566,71.42872,2.217005,44.534766,48.291549,1.801807,2.926123,0.411414,21.231245,2.624091,209.831355,208.036675,90.794244,78.253798,196.502992,126.740232,153.176251,105.353111,159.812804,161.353453,298.126546,101.965996
344.870332,68.822095,49.740751,38.661336,20.870342,38.381162,22.209468,28.966016,9.696695,26.258795,79.581864,89.457721,72.675995,72.516696,1.924661,40.843954,51.456185,1.750644,2.752677,0.420105,22.807608,2.680187,164.72576,154.207565,63.493223,55.995549,145.789393,98.817711,115.722312,79.362683,111.276975,110.937309,213.38286,75.384617
352.19241,69.125665,50.09103,39.19452,19.768063,34.307831,21.273128,27.747395,9.846507,23.713515,81.918488,91.01706,74.847783,68.54272,1.517049,36.074568,49.976146,1.513714,2.29642,0.39973,22.718886,2.640624,116.846075,106.228279,40.676999,36.87489,104.886322,60.899631,82.041736,50.193433,74.082247,73.976346,135.699244,51.867616
352.190588,67.683397,48.932963,38.294198,18.540763,27.854012,19.559569,25.503444,9.728521,18.027678,79.7402,90.516563,73.575055,62.02656,1.210384,29.017626,46.786982,1.030968,1.717835,0.391374,22.25503,2.607696,64.986419,55.978042,21.148283,20.235797,54.670379,22.561803,40.709184,20.208014,37.576975,34.330864,69.784981,27.480251
350.508555,67.372226,48.758704,38.168715,21.466298,26.941692,21.876046,29.888729,10.009053,15.240491,83.382341,91.920527,70.450168,70.167492,1.373788,28.144656,49.032687,0.720635,1.689442,0.478165,23.56475,3.105824,17.109698,15.07971,6.154304,5.174733,12.246095,3.893574,9.359183,4.292921,8.764288,8.181164,17.844502,6.980944
337.385792,70.291801,50.640741,39.991625,27.770976,33.220213,26.072097,37.069633,12.489554,18.541871,88.14715,104.429126,74.927642,88.448465,2.09696,34.528262,52.296793,0.690884,2.190624,0.708948,30.261902,4.341631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311.736768,70.275879,50.186445,39.234117,29.107578,37.566886,26.540554,38.133729,13.649954,22.643986,81.840185,107.830737,75.821009,90.812277,2.584167,38.744501,50.711956,0.900076,2.681086,0.890954,33.423542,4.755289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275.959902,67.745793,48.089072,36.971033,27.484263,38.212668,25.040838,36.107272,13.021525,25.281008,70.427639,102.904998,74.075463,86.583711,2.603125,38.945432,46.079981,1.291776,3.070781,0.930294,31.950905,4.419603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.714888,69.125507,48.808827,37.220041,27.794097,41.571832,25.227834,37.130419,12.939152,28.738614,65.535866,104.425786,74.928056,89.004192,2.945232,41.975596,43.556086,1.898991,3.832918,0.931674,32.090538,4.447111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.282452,70.983963,50.025031,38.091028,30.790029,47.979654,27.08854,41.21514,13.31969,32.735803,65.077553,109.025499,76.235374,101.454395,3.83228,48.683401,42.562892,2.510627,5.016707,0.951171,33.54806,4.868223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.455868,69.916838,49.004256,37.219882,32.92787,53.083334,27.64225,43.035131,13.27231,35.221925,63.268747,107.563607,75.145836,108.970836,4.711003,54.216721,40.167939,2.809083,5.718306,0.954894,33.755568,5.065894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.793973,68.204155,47.741696,36.20242,34.128734,53.476247,27.379294,43.040145,13.025151,35.179312,60.925753,104.655257,73.885445,111.208809,5.369031,54.820174,38.452472,2.816367,5.840641,0.922917,33.530465,5.259548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.908873,67.889006,47.635623,36.121958,34.155503,52.003385,26.227368,41.249863,12.811385,34.767544,58.782426,102.930098,72.265046,108.252843,5.607273,53.188208,36.564003,2.841664,5.713081,0.796766,33.13734,5.314084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.405718,68.745898,48.500119,36.688433,33.067463,50.396602,24.99899,39.192429,12.369869,34.53063,56.834901,101.16072,70.197398,102.969521,5.355288,51.318003,35.275072,2.909137,5.49318,0.60781,31.987114,5.18059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.389526,66.983174,47.334111,35.537345,29.360409,46.331922,22.863626,35.229306,11.244286,32.842973,51.622246,94.341198,66.842141,92.272947,4.224217,47.275802,33.085929,2.803368,5.038121,0.3751,28.664241,4.502469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.591736,63.42605,44.765417,33.136608,24.089758,42.833039,20.105516,30.204671,9.829788,31.053417,44.420891,83.961431,64.301231,78.201965,2.774646,43.281977,30.185474,2.616317,4.406077,0.179518,23.729222,3.497243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.458803,59.191834,41.735999,30.107899,18.331686,36.906829,16.987134,24.698628,7.888408,26.934516,37.796498,72.56938,57.351393,63.445132,1.544067,38.070103,26.695883,2.138657,3.61719,0.093931,18.34463,2.486059,6.090799,6.076709,1.740314,2.860582,9.799363,6.017438,5.430531,5.464367,8.174929,6.252732,10.11406,3.646357
143.228306,51.106103,36.693046,25.439586,10.276592,25.586728,10.644499,13.194924,4.807662,17.863038,27.562271,51.800698,42.339841,37.040239,0.587781,27.407648,18.690443,0.985416,1.808031,0.098664,10.941461,1.164664,54.596744,55.844918,19.976162,21.998385,71.219878,39.202935,40.515044,35.792503,54.514684,47.767353,86.570095,30.646493
131.42933,45.856725,33.334113,22.316318,6.337186,21.758731,7.047355,7.746441,2.992616,14.228499,21.383389,38.715895,32.377013,22.016335,0.403662,23.450458,13.698172,0.44214,0.924515,0.090887,6.657211,0.593205,132.026675,134.099503,52.42856,50.514049,156.532189,84.051045,91.76723,76.310963,116.890049,107.948785,199.989393,71.343911
122.310017,45.987699,33.255423,22.199573,6.638172,20.025038,7.233192,8.123679,2.6113,13.111635,22.343278,37.27395,30.921793,23.186911,0.388328,21.605049,13.517284,0.375961,0.857218,0.050405,5.902044,0.582556,209.013593,209.841508,88.566053,78.463422,234.630426,124.640854,140.886316,112.397243,171.275577,165.386749,309.104152,110.351256
119.637614,45.981482,33.172317,22.192545,6.710121,22.448813,7.984677,9.130926,2.531823,14.737894,25.084521,35.882582,30.575369,24.628919,0.366648,23.888341,15.360363,0.46539,0.968276,0.109311,5.66586,0.543985,270.040852,268.704414,115.526458,100.663239,294.975108,154.911183,178.842663,139.372273,213.31817,204.828819,386.882905,140.374868
123.155617,45.037407,32.562819,21.819449,6.643161,23.379787,8.51674,9.820747,2.534265,15.283123,27.059226,34.098921,29.436485,25.223534,0.52109,24.884593,17.704134,0.541192,1.16095,0.179339,5.692683,0.49228,308.895184,300.8187,131.038116,113.824719,325.066719,171.131428,201.933746,152.823341,232.961438,216.583896,425.340035,156.068116
131.217994,43.624959,31.253097,20.77974,6.033246,21.596281,7.841178,8.796576,2.681646,13.782683,25.095159,33.439209,29.446584,22.447536,0.517967,23.071634,17.363911,0.438046,1.032165,0.219917,6.024053,0.451656,320.101698,298.596589,135.191062,116.022544,323.294912,174.127651,209.120026,153.137511,234.025821,214.552986,416.137868,151.377647
138.488777,42.500511,29.903348,19.756111,5.22892,20.12181,6.678742,7.30842,2.931128,12.544705,21.601056,34.289825,31.235299,18.402778,0.531175,21.672814,15.77082,0.386225,0.878412,0.254907,6.6153,0.436462,300.439533,261.647875,122.853968,105.501801,275.430965,165.225233,196.860355,142.974758,213.180717,189.063048,347.466692,127.115587
143.297666,41.385277,28.956999,18.909122,4.958105,19.659588,6.282032,6.792367,3.166799,12.026926,20.171398,34.785271,33.750916,17.070206,0.599212,21.220749,15.610001,0.399831,0.855018,0.282835,6.866603,0.420856,270.203931,230.164431,107.34745,89.745909,236.496839,147.127489,174.502979,125.559368,180.325919,143.791627,287.547795,110.277717
143.050231,41.684103,0.02896,19.121225,5.170113,19.950078,6.529915,6.994594,3.429183,12.222432,20.896855,35.725241,37.494697,17.72029,0.741346,21.528934,16.482697,0.450813,0.924526,0.324269,7.280337,0.441372,218.161377,186.025754,81.804776,72.64996,185.676249,118.385772,139.633646,100.087231,141.092481,103.036466,231.999537,89.356573
134.485988,44.71824,30.992102,20.781949,6.260857,21.447714,7.653127,8.650386,3.733601,13.41377,24.985306,39.111196,42.602307,20.923445,1.02141,22.918809,19.575124,0.599023,1.139327,0.401988,8.011085,0.554218,146.585863,125.282333,49.958765,48.801149,119.724062,81.523383,95.38671,68.834673,95.766901,88.645278,168.27163,60.98404
127.902258,50.97108,35.67224,24.885383,8.444391,26.197666,10.591442,12.966234,4.100276,16.896282,34.828052,45.6554,49.874405,28.855392,1.46548,27.855633,26.894756,0.906401,1.633988,0.469664,8.981156,0.779523,72.775547,63.867688,27.778392,24.449758,66.1081,40.837354,47.711596,34.720555,49.373116,43.225362,81.258029,31.180857
127.691901,60.486756,42.947918,31.505899,13.131107,39.433334,16.653619,22.281545,5.550105,26.070109,52.086635,61.161542,62.193926,46.65494,2.107247,40.880302,38.989393,1.610557,2.644572,0.55372,12.38602,1.381339,16.56119,15.005734,7.221766,5.400303,14.114844,7.814467,10.350621,6.906064,10.235322,9.430277,19.695873,7.121871
132.797048,68.494208,48.791109,36.973632,21.464904,56.257657,26.386976,38.029406,8.794719,36.643695,70.468752,84.127435,78.531679,81.253977,3.355014,57.604322,51.997456,2.939155,4.790936,0.723013,19.53545,2.479428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.172434,71.284339,50.807583,39.190139,30.617071,61.797619,34.354495,51.80391,11.369721,40.411756,79.642782,98.468243,85.416692,120.013383,5.058038,63.149958,56.184077,4.197059,7.2578,0.888233,25.843943,3.605298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.165182,71.3989,50.758528,39.192759,36.992194,57.968778,36.50933,56.762519,12.485836,39.387707,78.605247,103.678024,83.226344,143.657361,6.715636,59.151684,52.405843,4.737064,8.740943,1.008065,29.814866,4.591368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.780598,69.497634,48.970526,37.524393,39.106797,52.156485,35.282357,55.492575,12.475329,36.823986,73.785724,101.685744,78.462837,146.335911,7.640822,52.752773,47.752245,4.725816,8.947944,1.006798,30.58264,5.044295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.108436,67.442785,47.551484,36.362626,38.59101,48.12069,32.561679,51.147235,11.90481,34.729406,69.844825,97.743094,73.309706,136.803174,7.844574,48.600863,43.84421,4.474835,8.269394,0.903677,29.696404,5.167434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.019049,64.432468,45.4773,34.634283,36.833851,45.374698,30.237541,47.01061,10.972399,33.220131,67.218919,91.245066,69.191596,126.054874,7.479711,45.555952,40.90633,4.280036,7.579183,0.751764,27.709694,5.014519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.148658,60.322456,42.329068,32.265464,33.92994,43.102378,27.373873,42.068621,9.924211,31.759309,61.740617,83.794628,64.899422,112.123135,6.786462,43.281084,37.335967,4.059574,7.001506,0.580171,25.234609,4.632341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.941769,55.626996,38.959315,29.73906,30.680577,41.133834,24.800479,38.095043,8.635816,30.46597,55.732566,74.885896,59.035182,101.647493,6.229646,41.27433,34.027044,3.852108,6.623932,0.443504,22.031453,4.101172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.239272,51.034811,35.676647,27.273684,28.776017,39.207996,23.414949,35.744665,7.652174,29.257124,50.605143,68.25063,51.900073,95.8307,5.944907,39.626959,31.620193,3.644522,6.411784,0.351437,19.986153,3.730857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.770535,46.710499,32.511375,24.722839,26.416592,37.187005,21.801939,32.872955,6.869216,28.073582,44.7187,62.998593,46.572942,88.074413,5.591173,37.574228,29.642601,3.40487,6.00651,0.291749,18.445433,3.432188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.363145,42.567541,29.491197,22.313337,24.263592,35.628087,19.87688,30.095022,6.057611,26.982764,38.79697,57.404485,41.102595,79.917914,5.335839,36.129036,27.100195,3.106142,5.527129,0.257619,16.655423,3.086875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.331432,37.999611,26.437611,19.845568,21.444384,33.079621,17.674438,25.747566,5.236873,24.745181,33.991369,50.097745,36.208766,71.331912,4.947722,34.489096,24.440863,2.624382,4.777106,0.24031,14.25099,2.610718,2.795224,1.91798,0.97796,1.706001,5.657904,4.813627,3.417093,4.295491,6.282529,2.865868,3.420877,1.327978
103.936126,31.286865,22.442235,16.449315,14.09432,25.832791,11.994035,15.601885,3.496711,18.150294,25.772485,36.519601,27.56034,45.68415,3.332843,27.848254,18.642923,1.506756,2.854635,0.198177,9.337807,1.512655,22.334483,19.30751,11.915936,11.809403,39.818191,28.447086,23.767982,26.761248,42.019005,24.115554,32.196615,11.414763
114.989476,25.044145,18.314277,13.115323,9.218173,24.097498,8.512909,10.148157,2.182638,16.455313,19.508709,25.088244,20.151498,30.325796,2.033768,25.840744,14.377565,1.050247,1.910283,0.139228,5.662994,0.829777,50.533584,43.225877,27.138567,25.813705,88.972265,64.244736,53.401236,60.653161,96.007966,60.499633,77.828756,25.60326
129.923023,21.20744,15.730744,11.216617,8.972494,30.148025,8.651254,10.462611,1.983755,21.055676,18.181409,21.116896,18.052676,30.78866,2.383968,32.392793,14.43709,1.635398,2.441357,0.144626,5.018809,0.721899,85.124415,67.583974,43.513977,41.000434,142.825528,100.401561,83.653577,94.42652,147.183342,107.498725,134.407359,41.004315
139.757199,20.315876,15.092747,10.978941,13.060755,30.986063,11.632112,15.283379,2.047082,21.551912,21.391202,21.69965,17.002053,45.366313,3.273599,33.032869,17.54431,1.901078,3.311003,0.23217,5.751006,1.166066,104.54101,88.405535,68.205223,53.648199,202.39032,129.502389,110.526668,121.713791,191.023116,174.007382,209.964445,55.957964
141.668907,20.120229,15.105341,11.226454,14.601918,28.052068,12.4194,16.708989,1.809581,19.721732,24.366251,20.606582,15.134625,49.310498,3.184436,29.822975,18.283204,1.71095,3.138985,0.221226,5.470663,1.372983,107.986388,103.959801,94.195554,63.621522,257.831074,146.328016,128.916012,140.348188,227.861384,202.144622,294.522526,68.963214
140.254225,18.50722,14.340469,10.710112,14.033532,25.771636,12.282309,16.506109,1.354071,18.060031,26.435994,16.856394,12.768972,48.924999,2.657755,27.14884,18.041392,1.522175,2.836509,0.180447,4.100648,1.189526,112.114255,121.036342,102.119276,72.136059,323.096961,151.886233,135.951309,148.246833,246.565798,208.447275,349.827507,84.89405
140.273731,15.421632,12.228995,9.037014,11.939062,24.367167,11.681814,15.536236,0.980225,17.004997,26.205622,12.119035,11.197488,44.607946,2.127768,25.537804,18.431536,1.409397,2.570783,0.155124,2.719853,0.807503,106.336648,127.222867,100.845066,72.594672,320.049138,146.34957,128.810447,145.25503,242.889422,182.431244,313.903032,86.627583
141.66954,12.420481,9.849448,7.071482,9.499057,24.100143,10.889294,13.966989,0.743498,16.491028,23.991784,8.398015,10.533735,38.449995,1.791603,25.108761,19.296295,1.309413,2.348008,0.156376,1.734715,0.483944,89.589562,123.13428,97.244881,65.051003,266.23269,127.310114,108.548582,130.312875,218.72568,150.189472,269.791532,78.021981
142.55043,11.327908,8.849225,6.144717,7.864557,24.624993,9.990545,12.533953,0.742269,16.547858,22.536195,7.24474,11.744486,33.187243,1.659629,25.730156,20.327122,1.231273,2.116943,0.182911,1.400346,0.317948,68.075566,104.570697,80.714036,51.252202,200.42376,104.702952,84.456851,109.66709,176.73196,112.550504,202.386911,63.745958
136.494597,14.884016,11.352661,8.024607,8.523663,25.874922,10.307558,13.11386,1.372942,17.281571,26.062007,11.61538,17.320592,33.369386,1.940546,27.206847,22.35459,1.234543,2.051641,0.272757,2.582448,0.4355,45.784986,81.629645,54.122185,33.811333,130.685958,71.943136,52.124657,74.970284,117.579186,78.895307,141.959981,48.558372
130.566148,24.607049,18.271957,13.584747,12.831226,28.15015,13.243498,17.664686,3.398407,18.670373,38.37493,25.683185,29.580051,43.1966,2.950699,29.477661,28.691626,1.392865,2.359585,0.488722,7.24671,1.110288,25.684843,48.354744,27.629422,17.713896,65.294348,37.45339,26.304179,37.331423,56.34014,41.964425,77.721201,27.160317
128.435365,38.982882,28.314951,22.416201,22.857854,33.998834,20.535462,29.373437,7.414561,22.232106,61.48983,51.955439,45.196185,69.641174,5.202077,34.82984,41.025399,1.8652,3.332997,0.989675,17.578902,2.963979,6.709357,12.817894,7.903297,4.285302,13.983695,7.076242,5.544781,6.744396,10.520364,9.017378,18.495465,6.758473
137.756206,52.305306,37.471686,31.045424,35.711252,43.754536,30.232827,44.722162,12.626928,28.456056,85.055987,83.306929,58.188958,108.387584,8.313625,44.43755,54.320966,2.690081,5.03827,1.720499,32.061198,5.435348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.538961,58.214318,41.984923,35.240389,42.254896,50.46005,36.033493,54.313322,14.253795,32.473314,95.373165,97.011274,59.836789,132.975224,10.237005,51.356898,61.682387,3.384839,6.508364,2.078541,38.210739,6.561376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.654554,61.283338,44.201367,37.39001,43.621614,51.784306,38.14389,57.622477,13.00794,33.849747,97.782735,98.760849,57.061421,142.8564,10.601139,52.931454,64.074376,3.731801,7.221514,1.981993,36.368882,6.531796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.777969,58.144014,41.859848,35.036489,39.449591,49.94432,35.332025,53.173094,11.473795,33.439456,90.717047,91.235273,53.757945,130.292118,9.369354,50.936141,61.517836,3.566912,6.743834,1.542396,31.586707,5.542756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.821163,51.493112,36.492759,30.238526,32.004376,46.403069,30.429319,44.857024,10.419083,31.700655,77.93871,79.490891,51.655576,107.381683,7.152394,47.367887,55.523781,3.169202,5.708702,1.068445,26.676514,4.211988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.691076,43.276919,30.298897,24.625148,23.800552,44.751221,23.134484,33.387932,9.448319,31.051762,59.239117,66.417412,49.161978,79.082723,5.204136,45.55883,44.145799,2.77686,4.544597,0.740056,22.084546,2.968277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.05875,34.46283,23.833198,18.880211,16.028407,41.995677,16.456716,22.746707,8.177274,29.604373,40.809417,51.903688,45.043972,53.950308,3.479389,42.53783,32.14527,2.352558,3.484467,0.51361,17.149348,1.764819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.047979,27.927033,19.209964,14.575522,9.161447,36.756522,10.132517,13.105162,7.29303,26.925172,24.676197,41.893108,41.51376,31.235025,2.119375,37.151171,20.064167,1.882176,2.41797,0.401426,13.961874,0.90993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.190145,27.582191,18.716909,13.568458,5.102721,31.305955,5.477439,6.047192,7.754737,23.713812,14.5237,42.736392,43.478314,15.529024,1.312749,31.502922,10.106742,1.347549,1.482933,0.419746,14.583776,0.650973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.386919,33.216623,22.221711,16.184315,4.824956,26.637905,3.519187,3.41488,8.81776,20.426705,12.60952,52.060827,48.659314,10.290507,1.268339,26.767058,5.551249,0.941203,0.924685,0.485675,17.770987,1.006308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.246837,41.257831,27.615394,20.266567,6.39197,22.313716,3.285494,3.259656,9.710385,17.489007,15.010612,63.658331,53.771829,11.482556,1.376138,22.354219,3.709128,0.6679,0.653896,0.512751,20.742264,1.502299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.430108,47.751694,32.340017,23.964538,7.979068,18.269132,3.39723,3.558887,9.96809,14.504296,18.645229,70.983947,57.610544,14.150194,1.379338,18.607608,3.038055,0.438722,0.491102,0.494113,21.849941,1.810269,1.167883,1.484616,0.441253,0.696556,2.336208,4.203607,2.181405,3.482818,4.208642,0.679179,1.590663,0.855582
42.54893,49.953583,34.707259,25.624336,7.823492,11.413777,3.557603,3.742142,8.217707,8.719746,22.361337,66.988235,53.228237,15.111461,1.11429,12.17113,3.082974,0.155302,0.323583,0.359501,18.196471,1.559352,13.417027,17.144484,8.436626,5.934751,16.788897,21.966968,11.341658,18.596543,22.158265,7.498352,18.999023,8.443305
40.626271,49.146517,34.975532,25.50426,6.264171,7.008889,3.558197,3.444952,7.252453,5.386445,23.965023,60.663554,52.12179,13.836988,0.850835,7.498461,3.93125,0.040074,0.285149,0.234828,15.02065,1.05596,34.276199,46.482437,25.069617,13.883033,34.358695,36.535856,21.424024,32.063648,38.212752,18.784688,49.97259,22.033285
40.493757,49.115168,35.250751,25.767072,6.589666,4.674087,4.318565,4.279076,7.658907,3.732215,26.880819,60.632619,54.399389,15.878259,0.935275,5.08471,5.69083,0.046189,0.429523,0.200752,15.217298,1.006714,65.71002,88.284181,47.941689,24.766231,56.379657,45.610979,31.791961,40.835887,49.909966,33.550283,86.896323,41.49883
